lat,lon,time,gpp
43.74,3.6,2000-01-31 00:00:00,1.834886564460863e-08
43.74,3.6,2000-02-28 00:00:00,1.6252997353163064e-08
43.74,3.6,2000-03-31 00:00:00,2.6380349784946985e-08
43.74,3.6,2000-04-30 00:00:00,3.99495469027737e-08
43.74,3.6,2000-05-31 00:00:00,7.057813250640028e-08
43.74,3.6,2000-06-30 00:00:00,8.726276341354607e-08
43.74,3.6,2000-07-31 00:00:00,7.619688791992829e-08
43.74,3.6,2000-08-31 00:00:00,4.9270846252969773e-08
43.74,3.6,2000-09-30 00:00:00,6.09525730832492e-08
43.74,3.6,2000-10-31 00:00:00,4.4729798804949173e-08
43.74,3.6,2000-11-30 00:00:00,2.6792022777425894e-08
43.74,3.6,2000-12-31 00:00:00,2.0663632400505458e-08
43.74,3.6,2001-01-31 00:00:00,1.7051374600854612e-08
43.74,3.6,2001-02-28 00:00:00,2.9399991823906584e-08
43.74,3.6,2001-03-31 00:00:00,3.83334435974726e-08
43.74,3.6,2001-04-30 00:00:00,5.336777942176731e-08
43.74,3.6,2001-05-31 00:00:00,7.596121972552263e-08
43.74,3.6,2001-06-30 00:00:00,9.284685004727534e-08
43.74,3.6,2001-07-31 00:00:00,7.637766271262437e-08
43.74,3.6,2001-08-31 00:00:00,4.4977436431726334e-08
43.74,3.6,2001-09-30 00:00:00,3.305042248682707e-08
43.74,3.6,2001-10-31 00:00:00,4.557376349104165e-08
43.74,3.6,2001-11-30 00:00:00,3.0151217181695214e-08
43.74,3.6,2001-12-31 00:00:00,1.3455107083746122e-08
43.74,3.6,2002-01-31 00:00:00,6.169573753613678e-09
43.74,3.6,2002-02-28 00:00:00,1.0774408611591703e-08
43.74,3.6,2002-03-31 00:00:00,2.034010164101874e-08
43.74,3.6,2002-04-30 00:00:00,3.283157134821852e-08
43.74,3.6,2002-05-31 00:00:00,5.814817379248653e-08
43.74,3.6,2002-06-30 00:00:00,8.47344256175521e-08
43.74,3.6,2002-07-31 00:00:00,4.748042319676048e-08
43.74,3.6,2002-08-31 00:00:00,3.162920830161843e-08
43.74,3.6,2002-09-30 00:00:00,6.081320139897714e-08
43.74,3.6,2002-10-31 00:00:00,4.6442549541570016e-08
43.74,3.6,2002-11-30 00:00:00,3.390318070653288e-08
43.74,3.6,2002-12-31 00:00:00,2.0457679070466342e-08
43.74,3.6,2003-01-31 00:00:00,9.17716899652258e-09
43.74,3.6,2003-02-28 00:00:00,5.984130428489764e-09
43.74,3.6,2003-03-31 00:00:00,1.2007539861430338e-08
43.74,3.6,2003-04-30 00:00:00,1.527764014572974e-08
43.74,3.6,2003-05-31 00:00:00,3.056355083566268e-08
43.74,3.6,2003-06-30 00:00:00,3.9745317304519946e-08
43.74,3.6,2003-07-31 00:00:00,1.948588055281557e-08
43.74,3.6,2003-08-31 00:00:00,2.050371921328277e-08
43.74,3.6,2003-09-30 00:00:00,3.428254155633319e-08
43.74,3.6,2003-10-31 00:00:00,3.76460053641018e-08
43.74,3.6,2003-11-30 00:00:00,2.6408568599367346e-08
43.74,3.6,2003-12-31 00:00:00,2.0039926980399488e-08
43.74,3.6,2004-01-31 00:00:00,1.6972117010655783e-08
43.74,3.6,2004-02-28 00:00:00,1.7085909319599546e-08
43.74,3.6,2004-03-31 00:00:00,2.359638156420268e-08
43.74,3.6,2004-04-30 00:00:00,4.3549406527820414e-08
43.74,3.6,2004-05-31 00:00:00,7.222228673114043e-08
43.74,3.6,2004-06-30 00:00:00,8.918749681283115e-08
43.74,3.6,2004-07-31 00:00:00,3.8286388879252235e-08
43.74,3.6,2004-08-31 00:00:00,6.433047033509189e-08
43.74,3.6,2004-09-30 00:00:00,6.033044183306851e-08
43.74,3.6,2004-10-31 00:00:00,4.402372204588065e-08
43.74,3.6,2004-11-30 00:00:00,3.2198182335592495e-08
43.74,3.6,2004-12-31 00:00:00,2.3268322903754238e-08
43.74,3.6,2005-01-31 00:00:00,2.1370357267930603e-08
43.74,3.6,2005-02-28 00:00:00,8.009471987104033e-09
43.74,3.6,2005-03-31 00:00:00,1.118611740616074e-08
43.74,3.6,2005-04-30 00:00:00,1.5178491249057362e-08
43.74,3.6,2005-05-31 00:00:00,2.2296841063963524e-08
43.74,3.6,2005-06-30 00:00:00,3.813570857545934e-08
43.74,3.6,2005-07-31 00:00:00,2.320277840809005e-08
43.74,3.6,2005-08-31 00:00:00,1.5244407352124773e-08
43.74,3.6,2005-09-30 00:00:00,4.5632890268987846e-08
43.74,3.6,2005-10-31 00:00:00,3.5306045963579416e-08
43.74,3.6,2005-11-30 00:00:00,2.790405963648808e-08
43.74,3.6,2005-12-31 00:00:00,1.0482605095202897e-08
43.74,3.6,2006-01-31 00:00:00,5.024306603120496e-09
43.74,3.6,2006-02-28 00:00:00,7.687454248087995e-09
43.74,3.6,2006-03-31 00:00:00,1.041668310370502e-08
43.74,3.6,2006-04-30 00:00:00,1.665640704373236e-08
43.74,3.6,2006-05-31 00:00:00,2.303023267001301e-08
43.74,3.6,2006-06-30 00:00:00,1.260744133633785e-08
43.74,3.6,2006-07-31 00:00:00,7.132188921345273e-09
43.74,3.6,2006-08-31 00:00:00,8.825646289282498e-09
43.74,3.6,2006-09-30 00:00:00,1.2829293400615508e-08
43.74,3.6,2006-10-31 00:00:00,2.1565676379374826e-08
43.74,3.6,2006-11-30 00:00:00,2.036605353373864e-08
43.74,3.6,2006-12-31 00:00:00,1.3358986786688321e-08
43.74,3.6,2007-01-31 00:00:00,1.1909486544119937e-08
43.74,3.6,2007-02-28 00:00:00,8.32437593932738e-09
43.74,3.6,2007-03-31 00:00:00,1.5201741186863796e-08
43.74,3.6,2007-04-30 00:00:00,3.3727167035126203e-08
43.74,3.6,2007-05-31 00:00:00,6.23687044705037e-08
43.74,3.6,2007-06-30 00:00:00,8.486621083489811e-08
43.74,3.6,2007-07-31 00:00:00,6.223431386331603e-08
43.74,3.6,2007-08-31 00:00:00,2.4316998088957456e-08
43.74,3.6,2007-09-30 00:00:00,2.8758809488544296e-08
43.74,3.6,2007-10-31 00:00:00,4.405559678499451e-08
43.74,3.6,2007-11-30 00:00:00,2.7689551707772582e-08
43.74,3.6,2007-12-31 00:00:00,1.5950749780232075e-08
43.74,3.6,2008-01-31 00:00:00,9.458134307877712e-09
43.74,3.6,2008-02-28 00:00:00,1.4069799209125422e-08
43.74,3.6,2008-03-31 00:00:00,2.413196022313975e-08
43.74,3.6,2008-04-30 00:00:00,4.38493559281528e-08
43.74,3.6,2008-05-31 00:00:00,6.665474484051733e-08
43.74,3.6,2008-06-30 00:00:00,8.828070617436827e-08
43.74,3.6,2008-07-31 00:00:00,6.673734045487735e-08
43.74,3.6,2008-08-31 00:00:00,2.900425210177858e-08
43.74,3.6,2008-09-30 00:00:00,3.3113777235262375e-08
43.74,3.6,2008-10-31 00:00:00,2.2069741803251633e-08
43.74,3.6,2008-11-30 00:00:00,2.5457961969634894e-08
43.74,3.6,2008-12-31 00:00:00,1.365925154070086e-08
43.74,3.6,2009-01-31 00:00:00,6.308715851399651e-09
43.74,3.6,2009-02-28 00:00:00,7.674793061307152e-09
43.74,3.6,2009-03-31 00:00:00,1.4303065015645326e-08
43.74,3.6,2009-04-30 00:00:00,2.085648689706539e-08
43.74,3.6,2009-05-31 00:00:00,4.8882971998393674e-08
43.74,3.6,2009-06-30 00:00:00,7.454708629927604e-08
43.74,3.6,2009-07-31 00:00:00,4.4815816813374005e-08
43.74,3.6,2009-08-31 00:00:00,2.099011330930428e-08
43.74,3.6,2009-09-30 00:00:00,2.4156634600077356e-08
43.74,3.6,2009-10-31 00:00:00,3.570120379318758e-08
43.74,3.6,2009-11-30 00:00:00,3.201618332658034e-08
43.74,3.6,2009-12-31 00:00:00,1.3241208484294503e-08
43.74,3.6,2010-01-31 00:00:00,4.359506327855993e-09
43.74,3.6,2010-02-28 00:00:00,6.269764076002234e-09
43.74,3.6,2010-03-31 00:00:00,9.876487612997969e-09
43.74,3.6,2010-04-30 00:00:00,1.556152560466143e-08
43.74,3.6,2010-05-31 00:00:00,2.0662958922143644e-08
43.74,3.6,2010-06-30 00:00:00,3.437399345313766e-08
43.74,3.6,2010-07-31 00:00:00,2.3620424340330564e-08
43.74,3.6,2010-08-31 00:00:00,1.1081254530354245e-08
43.74,3.6,2010-09-30 00:00:00,3.2462356526405755e-08
43.74,3.6,2010-10-31 00:00:00,3.5829006224263756e-08
43.74,3.6,2010-11-30 00:00:00,2.6851651477903327e-08
43.74,3.6,2010-12-31 00:00:00,6.778846288763072e-09
43.74,3.6,2011-01-31 00:00:00,5.141397707539315e-09
43.74,3.6,2011-02-28 00:00:00,8.049203578329802e-09
43.74,3.6,2011-03-31 00:00:00,1.0156309336509096e-08
43.74,3.6,2011-04-30 00:00:00,1.962573072362141e-08
43.74,3.6,2011-05-31 00:00:00,3.884949140458288e-08
43.74,3.6,2011-06-30 00:00:00,6.474739999567813e-08
43.74,3.6,2011-07-31 00:00:00,5.400741025851068e-08
43.74,3.6,2011-08-31 00:00:00,4.0253709107853454e-08
43.74,3.6,2011-09-30 00:00:00,5.0059794701399324e-08
43.74,3.6,2011-10-31 00:00:00,1.784964020828503e-08
43.74,3.6,2011-11-30 00:00:00,2.4743606662540023e-08
43.74,3.6,2011-12-31 00:00:00,2.4270640775629926e-08
43.74,3.6,2012-01-31 00:00:00,2.3179551463439253e-08
43.74,3.6,2012-02-28 00:00:00,7.638432453804612e-09
43.74,3.6,2012-03-31 00:00:00,1.2584966751549329e-08
43.74,3.6,2012-04-30 00:00:00,1.3282880311062305e-08
43.74,3.6,2012-05-31 00:00:00,2.4568617698476292e-08
43.74,3.6,2012-06-30 00:00:00,4.852450390605962e-08
43.74,3.6,2012-07-31 00:00:00,7.464992568956598e-08
43.74,3.6,2012-08-31 00:00:00,3.0606685826659224e-08
43.74,3.6,2012-09-30 00:00:00,5.380901686526955e-08
43.74,3.6,2012-10-31 00:00:00,4.403971036475444e-08
43.74,3.6,2012-11-30 00:00:00,2.8509649757440048e-08
43.74,3.6,2012-12-31 00:00:00,1.6989606152279268e-08
43.74,3.6,2013-01-31 00:00:00,1.4537824399420465e-08
43.74,3.6,2013-02-28 00:00:00,1.0054067449789378e-08
43.74,3.6,2013-03-31 00:00:00,9.047291161963205e-09
43.74,3.6,2013-04-30 00:00:00,1.6531057032041704e-08
43.74,3.6,2013-05-31 00:00:00,3.2058529152773875e-08
43.74,3.6,2013-06-30 00:00:00,6.820537994744376e-08
43.74,3.6,2013-07-31 00:00:00,4.4277008658467627e-08
43.74,3.6,2013-08-31 00:00:00,3.700330781873337e-08
43.74,3.6,2013-09-30 00:00:00,4.7326624364332664e-08
43.74,3.6,2013-10-31 00:00:00,4.221447916744315e-08
43.74,3.6,2013-11-30 00:00:00,2.686596551480609e-08
43.74,3.6,2013-12-31 00:00:00,1.7466258564666976e-08
43.74,3.6,2014-01-31 00:00:00,1.6782025701057234e-08
43.74,3.6,2014-02-28 00:00:00,2.6595754374956994e-08
43.74,3.6,2014-03-31 00:00:00,4.5022290106460703e-08
43.74,3.6,2014-04-30 00:00:00,6.212866407068535e-08
43.74,3.6,2014-05-31 00:00:00,6.906086120663163e-08
43.74,3.6,2014-06-30 00:00:00,7.245661624230317e-08
43.74,3.6,2014-07-31 00:00:00,8.731035410417448e-08
43.74,3.6,2014-08-31 00:00:00,7.981154726814595e-08
43.74,3.6,2014-09-30 00:00:00,6.065031122298381e-08
43.74,3.6,2014-10-31 00:00:00,6.203843825683286e-08
43.74,3.6,2014-11-30 00:00:00,3.401698201135658e-08
43.74,3.6,2014-12-31 00:00:00,2.5728541849342145e-08
